,gender,age,party,hasMCTfamily,loveMoney,loveFerrisWheel,fanOfHan
9847,male,57,Democratic Progressive Party,0,1,0,0
9848,male,38,KMT,0,1,0,0
9849,female,100,None,0,0,0,0
9850,male,42,Democratic Progressive Party,0,1,1,0
9851,female,41,None,0,0,1,0
9852,female,47,None,0,0,1,0
9853,male,58,KMT,0,1,0,0
9854,female,57,None,0,1,0,0
9855,male,48,None,0,0,1,0
9856,female,40,None,1,0,0,0
9857,female,59,None,0,0,0,0
9858,male,31,KMT,0,1,0,0
9859,male,45,KMT,0,1,0,0
9860,female,49,None,1,0,1,0
9861,female,20,None,0,1,0,0
9862,male,86,Democratic Progressive Party,0,0,0,0
9863,female,69,Democratic Progressive Party,1,0,0,0
9864,male,43,None,0,1,0,0
9865,male,44,None,0,1,0,0
9866,female,75,Democratic Progressive Party,0,0,0,0
9867,female,53,Democratic Progressive Party,1,0,0,0
9868,male,35,Democratic Progressive Party,1,1,0,1
9869,female,60,None,0,1,0,0
9870,female,51,None,0,1,0,0
9871,female,64,None,0,1,1,0
9872,female,16,None,0,0,1,0
9873,male,75,KMT,0,0,0,0
9874,male,43,None,0,0,0,0
9875,male,58,None,1,1,1,1
9876,male,48,None,0,1,1,0
9877,male,70,KMT,1,1,0,0
9878,female,93,None,1,0,0,0
9879,male,49,None,0,1,1,0
9880,male,50,None,0,0,1,0
9881,male,47,KMT,0,0,1,1
9882,male,67,None,0,1,1,0
9883,male,78,None,0,1,0,0
9884,female,52,None,0,1,0,0
9885,female,46,None,0,1,1,0
9886,male,38,None,0,1,1,0
9887,male,45,None,1,0,1,0
9888,male,39,KMT,0,1,0,0
9889,female,64,Democratic Progressive Party,0,1,1,0
9890,male,58,None,0,0,0,0
9891,male,25,None,0,0,0,0
9892,female,65,None,0,0,1,0
9893,male,54,KMT,0,1,1,1
9894,male,75,None,0,1,1,0
9895,male,52,Democratic Progressive Party,0,0,0,0
9896,male,43,KMT,0,1,0,0
9897,male,53,Democratic Progressive Party,0,0,1,0
9898,male,52,None,1,0,1,0
9899,female,48,None,0,1,0,0
9900,female,37,KMT,1,1,0,0
9901,male,55,KMT,0,1,1,1
9902,male,46,None,0,1,0,0
9903,male,55,Democratic Progressive Party,0,0,1,0
9904,male,58,Democratic Progressive Party,0,0,1,0
9905,male,54,None,1,1,1,1
9906,female,56,KMT,1,1,0,1
9907,male,69,KMT,0,1,1,1
9908,female,33,Democratic Progressive Party,1,1,1,1
9909,female,62,KMT,0,0,1,1
9910,male,57,Democratic Progressive Party,1,1,0,1
9911,female,58,KMT,0,0,1,1
9912,female,46,None,0,1,1,0
9913,female,30,None,0,1,0,0
9914,female,51,None,0,1,0,0
9915,male,17,KMT,0,1,1,1
9916,female,53,Democratic Progressive Party,0,0,1,0
9917,male,55,KMT,1,1,1,1
9918,male,61,None,1,0,0,0
9919,female,67,None,0,1,1,0
9920,male,39,Democratic Progressive Party,0,0,1,0
9921,male,50,KMT,0,1,0,0
9922,male,27,KMT,0,1,1,1
9923,female,45,KMT,0,0,1,1
9924,female,48,KMT,1,0,0,0
9925,male,44,None,0,1,1,0
9926,male,51,KMT,0,0,0,0
9927,male,65,Democratic Progressive Party,0,0,0,0
9928,female,35,KMT,0,1,0,0
9929,female,34,Democratic Progressive Party,0,1,1,0
9930,male,32,None,0,0,0,0
9931,female,53,Democratic Progressive Party,0,1,0,0
9932,male,26,None,0,0,0,0
9933,female,31,KMT,0,1,1,1
9934,male,39,KMT,0,1,1,1
9935,female,42,KMT,0,1,0,0
9936,male,44,None,0,0,0,0
9937,female,47,None,1,1,0,1
9938,male,68,None,0,0,1,0
9939,male,43,KMT,1,1,0,0
9940,female,35,None,0,1,1,0
9941,male,55,KMT,1,1,0,0
9942,male,36,Democratic Progressive Party,0,1,0,0
9943,male,46,Democratic Progressive Party,1,1,0,1
9944,female,38,None,0,1,1,0
9945,male,42,Democratic Progressive Party,0,0,1,0
9946,male,61,None,0,1,0,0
9947,male,54,Democratic Progressive Party,0,1,0,0
9948,female,57,KMT,0,1,0,1
9949,female,57,KMT,0,0,0,1
9950,male,72,Democratic Progressive Party,1,0,1,0
9951,female,59,KMT,0,0,1,1
9952,male,46,Democratic Progressive Party,0,1,1,0
9953,male,60,Democratic Progressive Party,1,0,0,0
9954,male,49,None,1,0,1,0
9955,female,82,KMT,0,1,0,1
9956,female,33,None,0,0,1,0
9957,female,49,KMT,0,0,0,0
9958,male,22,None,0,0,1,0
9959,male,53,None,0,1,1,0
9960,male,70,Democratic Progressive Party,1,0,0,0
9961,female,37,None,0,0,1,0
9962,female,59,KMT,0,0,0,1
9963,male,59,KMT,0,1,0,0
9964,male,33,Democratic Progressive Party,0,1,0,0
9965,female,31,KMT,0,1,0,0
9966,male,85,KMT,0,0,0,0
9967,female,60,None,1,1,0,1
9968,female,37,None,0,1,1,0
9969,male,31,KMT,1,1,0,0
9970,male,49,Democratic Progressive Party,0,0,0,0
9971,male,43,None,0,1,0,0
9972,female,53,Democratic Progressive Party,0,1,1,0
9973,male,64,KMT,1,0,0,0
9974,male,42,None,0,0,1,0
9975,female,50,None,0,1,0,0
9976,female,29,Democratic Progressive Party,0,0,0,0
9977,male,51,None,1,1,1,1
9978,female,70,KMT,0,1,1,1
9979,female,49,None,0,0,1,0
9980,male,37,KMT,0,1,1,1
9981,female,51,KMT,0,0,1,1
9982,female,59,Democratic Progressive Party,0,1,0,0
9983,female,33,Democratic Progressive Party,0,1,0,0
9984,female,36,KMT,1,0,0,0
9985,male,66,Democratic Progressive Party,0,1,1,0
9986,female,53,KMT,0,0,0,0
9987,female,55,KMT,0,0,1,1
9988,male,50,None,1,0,1,0
9989,female,54,None,0,1,0,0
9990,male,60,Democratic Progressive Party,0,0,1,0
9991,male,64,KMT,1,0,0,0
9992,female,66,KMT,0,0,0,1
9993,male,14,KMT,0,0,1,1
9994,female,63,None,0,1,0,0
9995,male,23,None,0,0,1,0
9996,female,51,KMT,0,0,1,1
9997,female,23,Democratic Progressive Party,0,1,1,0
9998,male,57,None,0,0,0,0
9999,male,66,KMT,0,1,0,0
10000,female,50,KMT,0,1,1,1
10001,female,38,None,0,1,1,0
10002,female,55,Democratic Progressive Party,0,0,0,0
10003,male,27,KMT,1,0,0,0
10004,female,53,KMT,1,1,0,0
10005,female,58,None,1,1,0,1
10006,male,43,KMT,0,0,1,1
10007,female,73,None,0,1,0,0
10008,female,34,Democratic Progressive Party,0,1,0,0
10009,female,55,KMT,0,1,0,1
10010,male,52,None,0,0,1,0
10011,female,56,Democratic Progressive Party,0,1,0,0
10012,male,54,Democratic Progressive Party,0,0,0,0
10013,male,43,None,1,1,0,1
10014,male,50,KMT,0,1,0,0
10015,female,29,KMT,0,1,0,0
10016,male,66,KMT,1,0,1,1
10017,female,56,None,0,1,0,0
10018,female,52,KMT,0,1,1,1
10019,female,40,KMT,0,0,1,1
10020,male,50,None,0,1,1,0
10021,female,61,KMT,0,1,0,1
10022,female,81,None,1,0,0,0
10023,female,51,KMT,0,0,0,0
10024,male,58,None,0,1,0,0
10025,female,49,KMT,0,1,0,0
10026,male,50,None,0,1,0,0
10027,female,51,KMT,0,1,1,1
10028,male,62,KMT,1,0,1,1
10029,male,58,None,0,1,1,0
10030,female,28,None,0,0,0,0
10031,female,61,None,0,0,0,0
10032,female,43,None,0,1,1,0
10033,female,47,Democratic Progressive Party,0,0,0,0
10034,female,54,Democratic Progressive Party,0,0,1,0
10035,female,49,KMT,0,0,1,1
10036,female,53,Democratic Progressive Party,0,0,1,0
10037,female,40,Democratic Progressive Party,0,0,1,0
10038,female,71,None,0,1,1,0
10039,female,60,None,0,1,1,0
10040,female,70,Democratic Progressive Party,0,0,0,0
10041,female,57,Democratic Progressive Party,0,1,0,0
10042,male,60,Democratic Progressive Party,1,1,1,1
10043,female,38,KMT,0,1,1,1
10044,male,61,None,0,0,1,0
10045,male,42,KMT,0,1,0,0
10046,female,68,KMT,1,1,1,1
10047,male,58,Democratic Progressive Party,1,1,0,1
10048,female,43,KMT,1,0,1,1
10049,female,66,None,0,1,0,0
10050,male,56,None,0,0,1,0
10051,male,58,None,0,0,1,0
10052,female,39,None,0,1,1,0
10053,female,54,None,0,0,1,0
10054,male,109,KMT,0,0,1,1
10055,male,44,KMT,0,0,0,0
10056,female,22,None,0,1,1,0
10057,male,53,None,0,0,0,0
10058,male,54,Democratic Progressive Party,0,1,1,0
10059,male,63,None,0,0,0,0
10060,female,35,None,0,1,0,0
10061,male,33,None,1,0,0,0
10062,male,50,None,0,1,1,0
10063,female,54,None,0,0,0,0
10064,male,58,None,0,1,1,0
10065,female,68,KMT,0,0,1,1
10066,male,48,None,0,0,0,0
10067,male,57,KMT,0,0,1,1
10068,female,41,None,0,1,0,0
10069,female,61,Democratic Progressive Party,0,1,0,0
10070,male,53,Democratic Progressive Party,0,1,1,0
10071,female,53,Democratic Progressive Party,0,1,0,0
10072,female,81,KMT,1,0,1,1
10073,male,53,KMT,0,1,1,1
10074,female,21,Democratic Progressive Party,0,1,1,0
10075,male,54,None,0,1,0,0
10076,female,45,Democratic Progressive Party,0,0,0,0
10077,male,46,KMT,0,0,0,0
10078,male,58,KMT,0,0,1,1
10079,male,62,None,0,1,1,0
10080,female,49,None,0,1,1,0
10081,male,59,None,1,0,0,0
10082,male,32,None,0,0,0,0
10083,male,32,None,0,1,1,0
10084,female,66,Democratic Progressive Party,0,0,1,0
10085,female,68,None,0,1,0,0
10086,male,50,None,0,0,1,0
10087,female,57,None,0,0,1,0
10088,male,51,Democratic Progressive Party,0,1,1,0
10089,female,47,KMT,0,1,1,1
10090,female,39,None,1,1,0,1
10091,male,49,None,0,1,0,0
10092,female,68,KMT,1,0,1,1
10093,female,53,None,0,1,1,0
10094,female,57,KMT,0,0,1,1
10095,female,77,Democratic Progressive Party,0,1,1,0
10096,male,48,None,0,0,0,0
10097,female,50,None,0,0,1,0
10098,male,45,None,0,1,1,0
10099,female,73,Democratic Progressive Party,0,1,0,0
10100,male,62,KMT,0,0,1,1
10101,female,69,KMT,0,0,0,1
10102,female,44,None,0,1,1,0
10103,male,45,None,0,0,0,0
10104,male,6,KMT,0,0,1,1
10105,male,28,KMT,0,1,0,0
10106,female,36,None,1,0,0,0
10107,male,18,None,0,0,1,0
10108,female,57,Democratic Progressive Party,1,0,0,0
10109,male,40,None,0,0,1,0
10110,female,14,KMT,0,1,0,0
10111,male,43,None,0,1,1,0
10112,female,31,KMT,0,0,0,0
10113,male,42,None,0,1,0,0
10114,male,22,None,0,0,1,0
10115,male,57,Democratic Progressive Party,1,1,1,1
10116,female,55,KMT,0,0,1,1
10117,female,20,KMT,0,0,0,0
10118,male,47,KMT,1,1,0,0
10119,female,57,None,1,1,0,1
10120,male,59,KMT,0,1,1,1
10121,male,57,None,0,0,1,0
10122,female,71,None,1,0,1,0
10123,male,50,KMT,0,0,0,0
10124,female,43,Democratic Progressive Party,0,1,1,0
10125,male,75,None,1,0,1,0
10126,male,51,KMT,0,0,0,0
10127,male,40,None,0,0,1,0
10128,female,81,Democratic Progressive Party,0,1,1,0
10129,male,34,KMT,0,0,1,1
10130,male,28,Democratic Progressive Party,0,1,0,0
10131,female,43,KMT,0,1,1,1
10132,male,42,Democratic Progressive Party,0,0,0,0
10133,female,67,KMT,0,1,0,1
10134,female,57,None,1,1,1,1
10135,female,83,Democratic Progressive Party,0,0,0,0
10136,male,58,None,0,1,0,0
10137,female,45,None,0,0,0,0
10138,male,33,None,1,0,0,0
10139,female,34,KMT,0,1,0,0
10140,male,55,Democratic Progressive Party,0,1,1,0
10141,female,38,KMT,0,1,0,0
10142,male,49,Democratic Progressive Party,0,1,1,0
10143,male,65,None,1,1,0,1
10144,male,67,None,0,0,0,0
10145,male,32,Democratic Progressive Party,0,0,1,0
10146,male,39,None,0,0,1,0
10147,male,50,KMT,0,0,0,0
10148,male,74,Democratic Progressive Party,0,1,0,0
10149,female,21,Democratic Progressive Party,0,0,1,0
10150,female,49,KMT,1,0,0,0
10151,male,39,None,0,1,0,0
10152,female,37,KMT,0,0,0,0
10153,male,45,None,1,0,1,0
10154,female,50,Democratic Progressive Party,0,0,1,0
10155,male,46,Democratic Progressive Party,0,1,1,0
10156,female,21,KMT,0,0,1,1
10157,female,54,None,0,1,0,0
10158,female,47,None,0,0,1,0
10159,female,65,None,0,0,0,0
10160,female,47,KMT,0,1,0,0
10161,female,34,Democratic Progressive Party,0,1,0,0
10162,female,49,KMT,0,0,1,1
10163,male,36,KMT,0,0,1,1
10164,female,44,None,0,1,1,0
10165,female,52,Democratic Progressive Party,0,1,0,0
10166,female,61,KMT,0,0,0,1
10167,female,44,Democratic Progressive Party,0,1,1,0
10168,female,70,KMT,0,1,1,1
10169,female,40,None,0,0,1,0
10170,male,74,None,0,0,0,0
10171,female,40,None,0,0,0,0
10172,female,27,KMT,0,0,0,0
10173,female,38,Democratic Progressive Party,0,0,0,0
10174,female,67,None,0,1,1,0
10175,female,34,Democratic Progressive Party,0,0,0,0
10176,female,37,Democratic Progressive Party,0,0,1,0
10177,male,73,None,1,0,1,0
10178,female,61,KMT,0,1,0,1
10179,female,49,Democratic Progressive Party,0,1,1,0
10180,male,50,None,0,0,1,0
10181,female,41,Democratic Progressive Party,0,1,1,0
10182,male,54,None,0,1,1,0
10183,male,63,KMT,1,0,1,1
10184,male,57,None,0,0,0,0
10185,female,82,Democratic Progressive Party,0,0,1,0
10186,male,31,Democratic Progressive Party,0,0,1,0
10187,female,32,KMT,1,0,1,1
10188,female,59,None,1,1,1,1
10189,female,56,None,1,0,1,0
10190,female,22,Democratic Progressive Party,0,0,1,0
10191,female,49,None,0,1,0,0
10192,female,31,None,0,0,0,0
10193,female,34,None,0,1,0,0
10194,female,22,None,0,1,0,0
10195,female,35,Democratic Progressive Party,0,0,1,0
10196,male,31,None,0,0,0,0
10197,male,53,None,0,0,1,0
10198,female,56,Democratic Progressive Party,0,0,0,0
10199,male,78,None,0,0,0,0
10200,female,32,None,0,0,1,0
10201,male,57,None,1,0,1,0
10202,male,65,KMT,0,1,0,0
10203,female,75,None,0,0,1,0
10204,male,71,KMT,0,1,1,1
10205,male,68,KMT,0,0,1,1
10206,male,57,KMT,0,1,0,0
10207,female,48,None,1,0,0,0
10208,female,63,None,0,1,0,0
10209,male,60,Democratic Progressive Party,0,1,1,0
10210,male,49,KMT,0,0,0,0
10211,female,33,KMT,0,0,0,0
10212,male,32,Democratic Progressive Party,1,0,0,0
10213,female,43,KMT,1,0,1,1
10214,female,44,None,1,1,0,1
10215,male,48,None,0,0,0,0
10216,male,32,KMT,1,0,1,1
10217,male,49,KMT,0,0,1,1
10218,male,41,KMT,0,1,1,1
10219,male,47,None,0,0,1,0
10220,female,58,KMT,0,1,0,1
10221,female,53,KMT,0,0,1,1
10222,female,74,KMT,0,1,0,1
10223,male,32,KMT,0,0,0,0
10224,male,31,None,0,0,0,0
10225,female,49,None,0,0,1,0
10226,male,46,KMT,0,0,1,1
10227,female,43,Democratic Progressive Party,0,0,1,0
10228,male,59,KMT,0,1,1,1
10229,male,57,KMT,0,1,1,1
10230,male,54,Democratic Progressive Party,0,0,1,0
10231,female,58,Democratic Progressive Party,0,1,0,0
10232,male,70,Democratic Progressive Party,0,1,0,0
10233,male,63,None,0,1,1,0
10234,male,45,KMT,0,1,0,0
10235,female,34,None,0,1,0,0
10236,female,31,None,1,0,1,0
10237,female,74,KMT,0,1,1,1
10238,female,28,None,0,1,1,0
10239,female,60,KMT,1,0,0,1
10240,male,58,None,0,1,1,0
10241,female,63,None,0,1,1,0
10242,female,37,KMT,0,1,0,0
10243,female,55,None,0,0,0,0
10244,male,56,None,0,0,1,0
10245,female,67,KMT,0,1,1,1
10246,female,48,KMT,0,1,1,1
10247,female,54,KMT,0,1,0,0
10248,male,46,KMT,0,1,1,1
10249,male,49,Democratic Progressive Party,0,0,1,0
10250,male,54,Democratic Progressive Party,0,1,0,0
10251,female,30,KMT,0,0,0,0
10252,female,57,KMT,0,0,1,1
10253,female,15,None,0,0,0,0
10254,male,31,Democratic Progressive Party,0,0,0,0
10255,female,40,None,0,0,0,0
10256,male,46,Democratic Progressive Party,0,0,0,0
10257,female,60,KMT,0,1,1,1
10258,female,52,None,0,1,1,0
10259,male,57,Democratic Progressive Party,0,0,0,0
10260,female,62,None,0,0,1,0
10261,female,42,KMT,0,1,0,0
10262,male,58,Democratic Progressive Party,0,1,1,0
10263,male,35,None,0,1,0,0
10264,female,71,KMT,0,1,0,1
10265,male,62,None,0,0,1,0
10266,female,80,KMT,0,1,1,1
10267,female,53,None,1,1,1,1
10268,male,50,Democratic Progressive Party,0,1,1,0
10269,male,40,KMT,1,0,0,0
10270,male,64,None,0,1,1,0
10271,male,55,KMT,1,0,0,0
10272,female,54,KMT,0,1,0,0
10273,female,66,None,0,0,0,0
10274,female,73,Democratic Progressive Party,0,0,0,0
10275,female,45,KMT,1,1,0,0
10276,female,64,KMT,0,1,0,1
10277,male,53,Democratic Progressive Party,0,1,0,0
10278,male,39,Democratic Progressive Party,0,0,0,0
10279,male,53,None,0,0,0,0
10280,male,52,KMT,1,1,0,0
10281,female,68,Democratic Progressive Party,0,0,1,0
10282,female,32,None,1,1,1,1
10283,female,52,Democratic Progressive Party,0,1,1,0
10284,male,37,None,0,0,1,0
10285,female,24,None,0,0,0,0
10286,female,65,KMT,0,0,1,1
10287,male,80,None,0,0,1,0
10288,male,53,None,0,0,0,0
10289,female,59,None,0,0,0,0
10290,male,31,Democratic Progressive Party,0,0,0,0
10291,male,53,None,0,0,0,0
10292,male,35,KMT,0,0,1,1
10293,female,54,None,0,1,0,0
10294,female,39,None,0,1,1,0
10295,male,63,None,0,0,0,0
10296,female,38,None,0,0,1,0
10297,female,60,None,1,1,1,1
10298,female,68,None,0,1,0,0
10299,female,32,KMT,0,0,1,1
10300,male,60,KMT,0,0,0,0
10301,female,24,KMT,0,0,0,0
10302,female,67,None,0,0,1,0
10303,female,63,Democratic Progressive Party,0,0,0,0
10304,male,60,KMT,1,0,1,1
10305,male,40,None,0,1,1,0
10306,male,35,Democratic Progressive Party,0,0,0,0
10307,female,73,KMT,0,0,0,1
10308,male,47,Democratic Progressive Party,0,1,1,0
10309,male,34,None,0,1,1,0
10310,female,58,KMT,1,0,1,1
10311,female,59,None,0,0,0,0
10312,male,91,Democratic Progressive Party,0,0,1,0
10313,female,46,KMT,0,0,0,0
10314,female,68,KMT,0,1,1,1
10315,female,80,None,0,1,0,0
10316,male,45,None,0,0,0,0
10317,male,40,KMT,0,1,1,1
10318,male,32,None,0,1,1,0
10319,male,57,KMT,1,1,0,0
10320,female,40,None,0,0,0,0
10321,male,72,Democratic Progressive Party,0,0,0,0
10322,female,22,None,0,1,0,0
10323,male,41,KMT,0,0,1,1
10324,female,74,None,0,1,1,0
10325,male,56,None,0,0,1,0
10326,female,57,KMT,0,1,1,1
10327,female,29,None,0,0,0,0
10328,male,11,Democratic Progressive Party,0,1,0,0
10329,male,60,None,0,0,1,0
10330,female,62,None,0,1,0,0
10331,male,60,None,1,0,0,0
10332,female,55,None,0,0,0,0
10333,female,35,KMT,1,1,1,1
10334,female,60,None,0,1,1,0
10335,male,36,None,0,0,0,0
10336,male,54,None,0,0,0,0
10337,female,44,None,0,1,0,0
10338,female,42,KMT,0,0,0,0
10339,male,76,None,0,1,0,0
10340,male,42,None,0,0,1,0
10341,male,73,None,0,1,0,0
10342,male,44,None,0,1,1,0
10343,male,41,KMT,1,1,1,1
10344,male,42,KMT,0,0,0,0
10345,male,73,None,0,1,0,0
10346,female,84,Democratic Progressive Party,0,0,0,0
10347,female,56,Democratic Progressive Party,0,1,0,0
10348,female,52,None,0,1,1,0
10349,male,63,KMT,0,1,1,1
10350,female,83,KMT,1,1,1,1
10351,female,23,KMT,0,1,1,1
10352,male,32,Democratic Progressive Party,0,0,1,0
10353,male,55,None,0,1,1,0
10354,male,58,Democratic Progressive Party,0,0,1,0
10355,female,63,None,0,1,1,0
10356,female,60,Democratic Progressive Party,0,1,1,0
10357,male,48,KMT,0,0,0,0
10358,male,19,Democratic Progressive Party,0,1,1,0
10359,male,67,None,0,0,0,0
10360,female,54,KMT,0,1,0,0
10361,male,45,KMT,0,1,1,1
10362,female,79,None,0,1,1,0
10363,male,64,None,0,0,1,0
10364,female,72,KMT,0,0,1,1
10365,female,35,Democratic Progressive Party,0,0,0,0
10366,male,61,None,0,0,0,0
10367,female,42,Democratic Progressive Party,0,1,0,0
10368,female,66,KMT,0,1,1,1
10369,female,77,KMT,0,1,1,1
10370,female,65,None,0,0,0,0
10371,female,82,KMT,0,0,1,1
10372,female,53,Democratic Progressive Party,0,0,0,0
10373,male,49,KMT,0,1,1,1
10374,female,43,KMT,0,0,1,1
10375,male,46,KMT,0,0,0,0
10376,female,52,Democratic Progressive Party,1,1,0,1
10377,male,48,KMT,0,0,0,0
10378,male,59,None,0,1,0,0
10379,female,55,Democratic Progressive Party,0,1,0,0
10380,male,48,None,1,0,1,0
10381,female,69,KMT,0,0,0,1
10382,female,25,Democratic Progressive Party,1,1,1,1
10383,male,52,None,0,0,1,0
10384,female,45,KMT,0,0,1,1
10385,male,46,KMT,0,1,1,1
10386,female,58,KMT,0,1,1,1
10387,male,61,Democratic Progressive Party,0,0,0,0
10388,female,83,Democratic Progressive Party,0,0,0,0
10389,male,65,KMT,0,0,0,0
10390,female,38,None,0,0,0,0
10391,female,63,None,0,1,1,0
10392,male,43,Democratic Progressive Party,1,1,1,1
10393,male,32,KMT,0,1,1,1
10394,female,55,None,1,1,0,1
10395,female,35,None,1,0,1,0
10396,female,21,Democratic Progressive Party,0,0,1,0
10397,male,13,Democratic Progressive Party,0,1,1,0
10398,female,48,KMT,1,1,0,0
10399,female,34,None,0,0,0,0
10400,female,32,Democratic Progressive Party,0,0,0,0
10401,male,69,KMT,0,1,0,0
10402,male,50,KMT,0,1,1,1
10403,female,29,Democratic Progressive Party,0,1,0,0
10404,male,48,Democratic Progressive Party,0,0,1,0
10405,female,48,None,0,1,0,0
10406,female,28,KMT,1,1,0,0
10407,male,42,Democratic Progressive Party,0,1,1,0
10408,female,17,KMT,1,1,1,1
10409,female,33,None,0,1,1,0
10410,male,62,None,1,0,0,0
10411,female,71,None,0,1,0,0
10412,male,58,Democratic Progressive Party,0,1,0,0
10413,female,38,None,0,1,0,0
10414,male,24,None,0,1,1,0
10415,male,44,None,0,0,0,0
10416,female,57,None,0,0,0,0
10417,female,51,KMT,1,0,1,1
10418,male,42,None,0,0,1,0
10419,female,77,Democratic Progressive Party,1,1,1,1
10420,male,74,KMT,0,0,1,1
10421,female,70,Democratic Progressive Party,0,1,1,0
10422,female,55,None,0,0,1,0
10423,female,59,Democratic Progressive Party,0,1,1,0
10424,female,49,None,0,0,0,0
10425,male,60,None,0,0,1,0
10426,male,39,None,0,1,0,0
10427,female,65,Democratic Progressive Party,0,0,1,0
10428,male,30,Democratic Progressive Party,0,0,1,0
10429,male,60,Democratic Progressive Party,0,0,1,0
10430,male,33,Democratic Progressive Party,0,1,1,0
10431,female,42,Democratic Progressive Party,0,0,0,0
10432,male,48,None,1,1,1,1
10433,male,51,KMT,0,1,0,0
10434,male,42,None,0,0,1,0
10435,male,38,None,0,1,1,0
10436,female,31,Democratic Progressive Party,0,1,1,0
10437,female,55,KMT,0,0,0,1
10438,female,42,KMT,0,0,0,0
10439,female,51,KMT,0,0,0,0
10440,female,45,None,0,0,0,0
10441,female,34,None,0,0,1,0
10442,female,36,Democratic Progressive Party,1,1,0,1
10443,female,71,Democratic Progressive Party,0,1,0,0
10444,male,75,KMT,0,0,1,1
10445,female,53,KMT,1,0,0,0
10446,female,49,Democratic Progressive Party,0,0,1,0
10447,male,43,None,1,1,1,1
10448,male,39,Democratic Progressive Party,0,1,1,0
10449,male,42,KMT,0,0,1,1
10450,female,43,Democratic Progressive Party,0,0,0,0
10451,female,42,Democratic Progressive Party,0,0,1,0
10452,male,38,KMT,0,0,1,1
10453,male,60,KMT,0,0,1,1
10454,female,35,None,0,0,1,0
10455,male,55,None,0,0,1,0
10456,female,85,KMT,0,0,0,1
10457,female,50,None,0,1,1,0
10458,female,50,Democratic Progressive Party,0,1,1,0
10459,female,55,None,0,0,1,0
10460,female,77,Democratic Progressive Party,0,0,1,0
10461,female,46,None,0,1,1,0
10462,female,64,None,0,0,1,0
10463,female,45,Democratic Progressive Party,0,0,1,0
10464,male,65,KMT,1,1,0,0
10465,female,45,KMT,0,1,0,0
10466,female,75,KMT,1,1,0,1
10467,female,103,None,0,1,0,0
10468,male,69,None,0,1,1,0
10469,female,45,None,0,0,0,0
10470,male,48,Democratic Progressive Party,0,1,1,0
10471,male,55,KMT,0,1,1,1
10472,male,38,None,0,1,0,0
10473,female,38,KMT,0,0,1,1
10474,male,36,KMT,0,0,1,1
10475,female,51,KMT,0,0,0,0
10476,female,19,Democratic Progressive Party,1,1,1,1
10477,male,60,None,0,0,0,0
10478,female,22,None,0,0,0,0
10479,female,67,None,1,0,0,0
10480,male,39,None,0,0,0,0
10481,male,31,None,0,0,1,0
10482,female,43,None,1,1,0,1
10483,male,57,KMT,0,0,1,1
10484,female,76,None,0,1,0,0
10485,female,36,None,0,1,0,0
10486,female,83,KMT,0,0,1,1
10487,female,47,Democratic Progressive Party,0,1,0,0
10488,female,59,None,1,1,1,1
10489,male,63,KMT,0,0,1,1
10490,male,58,KMT,1,0,1,1
10491,male,26,None,1,1,1,1
10492,female,35,None,0,0,1,0
10493,female,36,Democratic Progressive Party,0,1,1,0
10494,male,47,None,1,0,1,0
10495,female,58,None,0,0,1,0
10496,male,56,None,0,0,1,0
10497,female,48,None,0,1,0,0
10498,male,55,KMT,0,0,0,0
10499,male,34,Democratic Progressive Party,0,0,0,0
10500,female,46,None,1,1,1,1
10501,female,53,None,0,1,0,0
10502,female,56,None,0,1,0,0
10503,male,49,KMT,1,1,1,1
10504,male,54,Democratic Progressive Party,0,1,1,0
10505,female,36,Democratic Progressive Party,0,1,0,0
10506,male,82,None,0,1,1,0
10507,male,62,Democratic Progressive Party,0,1,0,0
10508,female,48,None,0,1,0,0
10509,female,75,Democratic Progressive Party,0,0,0,0
